tax	tax_name	parent_name	parent_class_order	count(*)
2419614	Mycobacterium phage Sauce	Viruses	acellular root	12
1495285	Escherichia phage vB_EcoM_112	Viruses	acellular root	6
1348912	Pseudomonas phage PAK_P2	Viruses	acellular root	7
238854	Synechococcus phage S-PM2	Viruses	acellular root	19
1204516	Aeromonas phage CC2	Viruses	acellular root	6
1776293	Bacillus phage Eldridge	Viruses	acellular root	2
1883367	Synechococcus phage S-CAM4	Viruses	acellular root	6
2927991	Mycobacterium phage Rebeuca	Viruses	acellular root	1
2079433	Lactobacillus phage Semele	Viruses	acellular root	1
2301609	Mycobacterium phage CharlieB	Viruses	acellular root	12
2163890	Enterobacteria phage vB_EcoM_IME340	Viruses	acellular root	7
1892569	Cronobacter phage Pet-CM3-4	Viruses	acellular root	12
2873349	Dinoroseobacter phage vB_DshP-R7L	Viruses	acellular root	2
1125653	Salmonella phage SPN1S	Viruses	acellular root	1
2027905	Rhodococcus phage Trina	Viruses	acellular root	4
2218611	Ruegeria phage vB_RpoP-V12	Viruses	acellular root	2
2762415	Microbacterium phage Burritobowl	Viruses	acellular root	1
2992787	Escherichia phage phiWec191	Viruses	acellular root	4
3034280	Escherichia phage vB_VIPECOOM03	Viruses	acellular root	7
3028909	Salmonella phage vB_SenS_UTK0010	Viruses	acellular root	7
2500799	Mycobacterium phage CicholasNage	Viruses	acellular root	4
2182403	Mycobacterium phage Priamo	Viruses	acellular root	2
2653716	Gordonia phage Jellybones	Viruses	acellular root	1
1622116	Pseudomonas phage ZC08	Viruses	acellular root	7
1168549	Salmonella phage vB_SosS_Oslo	Viruses	acellular root	1
1049283	Acinetobacter phage ZZ1	Viruses	acellular root	4
1161934	Mycobacterium phage Tiger	Viruses	acellular root	1
1198014	Aeromonas phage Aes012	Viruses	acellular root	5
1481186	Acinetobacter phage vB_AbaM_Acibel004	Viruses	acellular root	6
1493508	Synechococcus phage ACG-2014b	Viruses	acellular root	4
687803	Cyanophage S-RIM50	Viruses	acellular root	7
2250289	Microbacterium phage Eden	Viruses	acellular root	1
2283272	Caulobacter phage CcrSC	Viruses	acellular root	18
2601628	Salmonella phage 1-29	Viruses	acellular root	8
2653652	Salmonella phage 1-19	Viruses	acellular root	6
2713311	Salmonella phage phagemcphageface	Viruses	acellular root	7
139870	Lactobacillus prophage Lj965	Viruses	acellular root	1
2851992	Escherichia phage IrmaTschudi	Viruses	acellular root	7
2961988	Pseudomonas phage vB_Pae_LC3I3	Viruses	acellular root	1
1406974	Pseudomonas phage TL	Viruses	acellular root	2
2697537	Escherichia phage teqhad	Viruses	acellular root	7
2234047	Klebsiella phage Mineola	Viruses	acellular root	10
2767553	Gordonia Phage Sephiroth	Viruses	acellular root	2
2914443	Streptomyces phage Tomas	Viruses	acellular root	12
2163891	Enterobacteria phage vB_EcoM_IME341	Viruses	acellular root	1
2024321	Shigella phage Sf23	Viruses	acellular root	7
2713314	Salmonella phage rabagast	Viruses	acellular root	3
2079413	Gordonia phage Adgers	Viruses	acellular root	1
2023998	Pseudoalteromonas phage J2-1	Viruses	acellular root	1
2902840	Mycobacterium phage Astro	Viruses	acellular root	1
1175663	Pseudomonas phage PaMx74	Viruses	acellular root	1
1430444	Escherichia phage vB_EcoM_JS09	Viruses	acellular root	1
2562185	Streptomyces phage Forthebois	Viruses	acellular root	1
1141141	Escherichia phage vB_EcoM_ACG-C40	Viruses	acellular root	7
857312	Brochothrix phage A9	Viruses	acellular root	3
2911435	Mycobacterium phage Che12	Viruses	acellular root	2
2885983	Microbacterium phage Pumpernickel	Viruses	acellular root	24
407392	Thermus phage phiYS40	Viruses	acellular root	3
576791	Escherichia phage wV8	Viruses	acellular root	7
764595	Bacillus phage W.Ph.	Viruses	acellular root	2
1141135	Cronobacter phage vB_CsaM_GAP31	Viruses	acellular root	11
2991282	Klebsiella phage 0507-KN2-1	Viruses	acellular root	3
1458860	Shewanella sp. phage 1/40	Viruses	acellular root	2
1493513	Synechococcus phage ACG-2014i	Viruses	acellular root	7
1679530	Mycobacterium phage NelitzaMV	Viruses	acellular root	1
2713313	Salmonella phage polluks	Viruses	acellular root	6
1777072	Pseudomonas phage K5	Viruses	acellular root	5
2894788	Bacillus phage vB_BanS_Nate	Viruses	acellular root	10
1675606	Escherichia phage Murica	Viruses	acellular root	4
3071007	Stenotrophomonas maltophilia phage vB_SmaM_Ps15	Viruses	acellular root	14
2874886	Klebsiella phage VLCpiS13b	Viruses	acellular root	2
1983539	Pseudomonas phage vB_PaeM_G1	Viruses	acellular root	2
2591215	Microbacterium phage Cinna	Viruses	acellular root	1
2985325	Microbacterium phage QMacho	Viruses	acellular root	1
1567025	Salmonella phage vB_SPuM_SP116	Viruses	acellular root	6
1486472	Mycobacterium phage Gaia	Viruses	acellular root	3
2927985	Caulobacter phage phiCbK	Viruses	acellular root	11
1980924	Ralstonia phage phiRSL1	Viruses	acellular root	2
1598146	Escherichia phage 172-1	Viruses	acellular root	1
1655307	Escherichia phage phiAPCEc03	Viruses	acellular root	3
2163889	Enterobacteria phage vB_EcoM_IME339	Viruses	acellular root	6
1414747	Mycobacterium phage Validus	Viruses	acellular root	1
2872676	Pseudomonas phage Guyu	Viruses	acellular root	1
2686301	Pectobacterium phage Possum	Viruses	acellular root	2
2510942	Lactobacillus phage 521B	Viruses	acellular root	5
2315458	Acinetobacter phage vB_AbaM_B09_Aci05	Viruses	acellular root	5
1897495	Escherichia phage ESCO5	Viruses	acellular root	6
2924906	Pseudomonas phage vB_Paer_PsCh	Viruses	acellular root	9
2656517	Pseudomonas phage vB_PA45_GUMS	Viruses	acellular root	5
1435411	Oenococcus phage phi9805	Viruses	acellular root	1
1589265	Yersinia phage vB_YenM_TG1	Viruses	acellular root	2
115992	Vibrio phage nt-1	Viruses	acellular root	16
754075	Vibrio phage 11895-B1	Viruses	acellular root	2
906669	Escherichia phage HK639	Viruses	acellular root	1
1204529	Salmonella phage SSE121	Viruses	acellular root	10
2852114	Klebsiella phage ZCKP8	Viruses	acellular root	1
1923889	Ralstonia phage RP12	Viruses	acellular root	1
1446492	Salmonella phage vB-SalM-SJ3	Viruses	acellular root	4
1340836	Mycobacterium phage Crossroads	Viruses	acellular root	3
103807	Enterobacteria phage phiP27	Viruses	acellular root	2
2686437	Vibrio phage vB_VchM_Kuja	Viruses	acellular root	3
2510480	Klebsiella phage ST147-VIM1phi7.1	Viruses	acellular root	1
2530033	Burkholderia phage BcepSauron	Viruses	acellular root	7
2483719	Corynebacterium phage Kimchi1738	Viruses	acellular root	3
1354510	Mycobacterium phage Fredward	Viruses	acellular root	1
1124578	Bacillus phage phIS3501	Viruses	acellular root	1
198110	Pseudomonas phage 201phi2-1	Viruses	acellular root	1
2880362	Aeromonas phage Aeh1	Viruses	acellular root	13
1983588	Shigella phage SSP1	Viruses	acellular root	8
1141136	Cronobacter phage vB_CsaM_GAP32	Viruses	acellular root	15
2881391	Campylobacter phage CP21	Viruses	acellular root	2
1283078	Pelagibacter phage HTVC011P	Viruses	acellular root	1
1455074	Enterobacter phage PG7	Viruses	acellular root	13
998086	Pseudomonas phage PhiPA3	Viruses	acellular root	3
1837931	Escherichia phage WG01	Viruses	acellular root	1
2047868	Corynebacterium phage C3PO	Viruses	acellular root	1
2108120	Gordonia phage Waits	Viruses	acellular root	2
1754217	Pseudomonas phage phi3	Viruses	acellular root	1
1225789	Enterobacteria phage SfI	Viruses	acellular root	1
1651196	Enterobacteria phage ATK47	Viruses	acellular root	1
2301538	Gordonia phage Catfish	Viruses	acellular root	1
2015839	Arthrobacter phage Molivia	Viruses	acellular root	1
2601680	Stenotrophomonas phage Moby	Viruses	acellular root	13
2588094	Pantoea phage vB_PagM_PSKM	Viruses	acellular root	2
1606763	Mycobacterium phage Kratio	Viruses	acellular root	1
1327939	Mycobacterium phage Murphy	Viruses	acellular root	1
1195079	Staphylococcus phage MSA6	Viruses	acellular root	3
1458706	Escherichia phage phi191	Viruses	acellular root	3
2992927	Pseudomonas phage PMG1	Viruses	acellular root	1
1026955	Synechococcus phage S-CRM01	Viruses	acellular root	14
321023	Aeromonas phage 31	Viruses	acellular root	8
2908167	Staphylococcus phage Twort	Viruses	acellular root	1
1527535	Mycobacterium phage Tiffany	Viruses	acellular root	3
1542912	Mycobacterium phage VohminGhazi	Viruses	acellular root	2
1034116	Mycobacterium phage SirDuracell	Viruses	acellular root	1
1883368	Synechococcus phage S-CAM7	Viruses	acellular root	3
1660365	Escherichia phage PA2	Viruses	acellular root	3
1340826	Mycobacterium phage Whirlwind	Viruses	acellular root	6
1124849	Pseudomonas phage OBP	Viruses	acellular root	4
445684	Synechococcus phage Syn19	Viruses	acellular root	5
698728	Escherichia phage IME08	Viruses	acellular root	3
2932882	Haemophilus phage HP2	Viruses	acellular root	1
2801536	Salmonella phage SP_Thor	Viruses	acellular root	9
1887652	Gordonia phage Remus	Viruses	acellular root	2
1640969	Pseudomonas phage DL54	Viruses	acellular root	3
2920886	Mycobacterium phage Gladiator	Viruses	acellular root	1
2902900	Mycobacterium phage BPBiebs31	Viruses	acellular root	1
2026113	Aeromonas phage AS-sw	Viruses	acellular root	6
2686303	Acinetobacter phage vB_AbaM_Kimel	Viruses	acellular root	2
2059882	Streptomyces phage Omar	Viruses	acellular root	1
2664225	Mycobacterium phage DirkDirk	Viruses	acellular root	7
2419609	Arthrobacter phage Hestia	Viruses	acellular root	1
2713284	Salmonella phage bobsandoy	Viruses	acellular root	8
2936914	Pseudomonas phage EM	Viruses	acellular root	6
2020879	Escherichia phage OSYSP	Viruses	acellular root	8
2178928	Erwinia phage phiEaP8	Viruses	acellular root	5
2754975	Proteus phage Vb_PmiP-P59	Viruses	acellular root	2
1204539	Pectobacterium phage My1	Viruses	acellular root	10
1406793	Clavibacter phage CN1A	Viruses	acellular root	1
1684115	Cronobacter phage PBES 02	Viruses	acellular root	10
1572745	Mannheimia phage vB_MhS_587AP2	Viruses	acellular root	2
2968665	Klebsiella phage KP591P1	Viruses	acellular root	2
2852003	Escherichia phage DaisyDussoix	Viruses	acellular root	7
2851993	Escherichia phage SuperGirl	Viruses	acellular root	10
2593327	Aeromonas phage D3	Viruses	acellular root	3
2924885	Cronobacter phage LPCS28	Viruses	acellular root	12
2588503	Corynebacterium phage Stickynote	Viruses	acellular root	1
1932889	Escherichia phage YUEEL01	Viruses	acellular root	8
2517936	Mycobacterium Phage Niklas	Viruses	acellular root	1
2005047	Escherichia phage ST0	Viruses	acellular root	7
2869568	Erwinia phage AH03	Viruses	acellular root	1
1391433	Mycobacterium phage Zaka	Viruses	acellular root	2
379329	Stx2-converting phage 86	Viruses	acellular root	3
1034144	Mycobacterium phage Rockstar	Viruses	acellular root	1
1755697	Lactobacillus phage SA-C12	Viruses	acellular root	1
2902837	Mycobacterium phage Angelica	Viruses	acellular root	1
1920294	Salmonella phage SP01	Viruses	acellular root	9
2590946	Streptomyces phage Celia	Viruses	acellular root	1
2750850	Escherichia phage vB_EcoM_Lutter	Viruses	acellular root	5
2711185	Escherichia phage MN05	Viruses	acellular root	1
1074305	Mycobacterium phage Dandelion	Viruses	acellular root	10
2922318	Enterococcus phage vB_OCPT_Bob	Viruses	acellular root	2
2218497	Enterococcus phage phiEF17H	Viruses	acellular root	3
2742947	Escherichia phage T5_ev219	Viruses	acellular root	7
3003808	Pseudomonas phage pPA-3099-2aT.2	Viruses	acellular root	7
2163605	Pseudomonas phage vB_PaeM_PA5oct	Viruses	acellular root	8
2601695	Streptomyces phage Zuko	Viruses	acellular root	2
2006668	Pseudomonas phage Phabio	Viruses	acellular root	3
2576872	Vibrio phage Achelous	Viruses	acellular root	12
2590896	Vibrio phage Brizo	Viruses	acellular root	12
1391188	Bacillus phage CP-51	Viruses	acellular root	2
1636202	Escherichia phage vB_EcoM_AYO145A	Viruses	acellular root	7
1541824	Mycobacterium phage Ariel	Viruses	acellular root	1
1718599	Mycobacterium phage Archie	Viruses	acellular root	6
1589274	Mycobacterium phage Sheen	Viruses	acellular root	2
1863011	Shigella phage SHSML-52-1	Viruses	acellular root	1
1815521	Synechococcus phage S-WAM1	Viruses	acellular root	4
2759459	Mycobacterium phage Estes	Viruses	acellular root	1
2420240	Escherichia phage vB_EcoM_DalCa	Viruses	acellular root	8
1913572	Klebsiella phage KPV15	Viruses	acellular root	10
2509750	Rhizobium phage RHph_N38	Viruses	acellular root	2
2695844	Escherichia phage rV5_ev146	Viruses	acellular root	4
2041521	Mycobacterium phage Bigswole	Viruses	acellular root	13
2686308	Acinetobacter phage vB_AbaM_Apostate	Viruses	acellular root	4
2588093	Pantoea phage vB_PagM_AAM37	Viruses	acellular root	3
2070181	Faecalibacterium phage FP_Brigit	Viruses	acellular root	1
1610855	Vibrio phage ValKK3	Viruses	acellular root	13
66711	Escherichia phage AR1	Viruses	acellular root	7
2762280	Gordonia phage Rabbitrun	Viruses	acellular root	4
1340713	Mycobacterium phage Wanda	Viruses	acellular root	1
1486422	Listeria phage List-36	Viruses	acellular root	3
1720495	Escherichia phage slur16	Viruses	acellular root	4
1777069	Pseudomonas phage vB_PsyM_KIL4	Viruses	acellular root	1
2790660	Cyanophage S-RIM12 isolate W1_08_0910	Viruses	acellular root	4
1965370	Marinomonas phage CPP1m	Viruses	acellular root	1
2587809	Klebsiella phage Marfa	Viruses	acellular root	7
2025819	Salmonella phage SH9	Viruses	acellular root	10
2847816	Klebsiella phage UPM 2146	Viruses	acellular root	5
445683	Synechococcus phage S-ShM2	Viruses	acellular root	1
2591135	Salmonella phage vB_SenS_SB13	Viruses	acellular root	9
2301648	Salmonella phage SenASZ3	Viruses	acellular root	4
2502303	Escherichia phage vB_EcoM_G50	Viruses	acellular root	7
1675029	Bacillus phage PBC2	Viruses	acellular root	7
2743804	Flavobacterium phage vB_FspP_elemoB_14-3B	Viruses	acellular root	1
3032422	Salmonella phage MET_P1_137_112	Viruses	acellular root	5
2588125	Salmonella phage vB_SenS_SB9	Viruses	acellular root	9
2713296	Salmonella phage ende	Viruses	acellular root	6
1070990	Mycobacterium phage Lilac	Viruses	acellular root	1
2723758	Klebsiella phage LASTA	Viruses	acellular root	1
2713297	Salmonella phage faergetype	Viruses	acellular root	6
2182341	Microbacterium phage Hendrix	Viruses	acellular root	3
2790346	Synechococcus phage ACG-2014f_Syn7803US26	Viruses	acellular root	2
2932881	Escherichia phage Bf23	Viruses	acellular root	7
1815968	Salmonella phage SJ46	Viruses	acellular root	3
1679524	Mycobacterium phage Dusk	Viruses	acellular root	1
1327947	Mycobacterium phage Chy4	Viruses	acellular root	3
1262512	Staphylococcus phage Team1	Viruses	acellular root	3
1698417	Mycobacterium phage Pioneer	Viruses	acellular root	1
2768772	Salmonella phage vB_Sen-E22	Viruses	acellular root	9
1883369	Synechococcus phage S-CAM9	Viruses	acellular root	6
1610830	Staphylococcus phage IME-SA1	Viruses	acellular root	3
2962598	Salmonella phage GSP001	Viruses	acellular root	11
2852028	Escherichia phage AlexBoehm	Viruses	acellular root	4
77775	Salmonella phage FelixO1	Viruses	acellular root	6
2994041	Escherichia phage Rtp	Viruses	acellular root	1
1589733	Cyanophage P-TIM40	Viruses	acellular root	1
2767570	Achromobacter phage Mano	Viruses	acellular root	1
2750846	Escherichia phage vB_EcoM_F1	Viruses	acellular root	7
2711183	Escherichia phage MN03	Viruses	acellular root	1
3022057	Pseudomonas phage vB_PaeM_B55	Viruses	acellular root	9
2544984	Pseudomonas phage ITTPL	Viruses	acellular root	9
2852023	Escherichia phage WalterGehring	Viruses	acellular root	4
1883371	Erwinia phage vB_EamM_ChrisDB	Viruses	acellular root	10
1873696	Mycobacterium phage Gardann	Viruses	acellular root	4
1815590	Escherichia phage vB_EcoM-UFV13	Viruses	acellular root	7
2530172	Pseudomonas phage Lana	Viruses	acellular root	1
1548906	Pseudomonas phage vB_PaeP_C2-10_Ab22	Viruses	acellular root	2
2681602	Escherichia phage RB32	Viruses	acellular root	7
1391430	Mycobacterium phage CloudWang3	Viruses	acellular root	2
1084722	Mycobacterium phage BarrelRoll	Viruses	acellular root	1
1805457	Mycobacterium phage Bipper	Viruses	acellular root	1
2301621	Streptomyces phage Yaboi	Viruses	acellular root	16
2588132	Gordonia phage Chelms	Viruses	acellular root	1
2510464	Klebsiella phage ST13-OXA48phi12.1	Viruses	acellular root	1
1904491	Campylobacter phage vB_CjeM_Los1	Viruses	acellular root	2
2079431	Lactobacillus phage Maenad	Viruses	acellular root	3
2718942	Synechococcus phage S-H34	Viruses	acellular root	3
2724322	Bacillus phage Izhevsk	Viruses	acellular root	7
2767513	Enterococcus phage vB_EfaM_A2	Viruses	acellular root	11
2025809	Proteus phage PM2	Viruses	acellular root	6
2502306	Escherichia phage vB_EcoM_G4507	Viruses	acellular root	8
2744011	Mycobacterium phage DroogsArmy	Viruses	acellular root	1
2077150	Mycobacterium phage SWU2	Viruses	acellular root	2
2041492	Pectobacterium phage DU_PP_V	Viruses	acellular root	8
2747781	Escherichia phage BB1	Viruses	acellular root	9
1278479	Cyanophage S-RIM32	Viruses	acellular root	8
2907963	Aeromonas phage 44RR2.8t	Viruses	acellular root	8
273133	Pseudomonas phage EL	Viruses	acellular root	1
331278	Yersinia phage phiR1-37	Viruses	acellular root	1
1429912	Mycobacterium phage Jovo	Viruses	acellular root	1
1548901	Pseudomonas phage vB_PaeM_PAO1_Ab03	Viruses	acellular root	1
1739610	Lactobacillus phage iLp84	Viruses	acellular root	1
1720496	Escherichia phage slur03	Viruses	acellular root	7
382359	Synechococcus phage syn9	Viruses	acellular root	5
1572703	Staphylococcus phage phiIPLA-RODI	Viruses	acellular root	3
1340810	Synechococcus phage ACG-2014h	Viruses	acellular root	5
2886902	Escherichia phage Cba120	Viruses	acellular root	3
2681597	Escherichia phage RB14	Viruses	acellular root	7
557393	Erwinia phage phiEa21-4	Viruses	acellular root	9
293178	Escherichia phage JS98	Viruses	acellular root	3
446529	Microbacterium phage Min1	Viruses	acellular root	1
1883366	Synechococcus phage S-CAM3	Viruses	acellular root	8
1327762	Mycobacterium phage Astraea	Viruses	acellular root	10
2592195	Salmonella phage SE11	Viruses	acellular root	8
2992577	Haemophilus phage HP1	Viruses	acellular root	1
12353	Escherichia phage RB69	Viruses	acellular root	1
2922222	Mycobacterium phage Doom	Viruses	acellular root	1
1445810	Bacillus phage Bp8p-C	Viruses	acellular root	3
1054480	Escherichia phage wV7	Viruses	acellular root	8
1147094	Klebsiella phage vB_KleM_RaK2	Viruses	acellular root	5
1391179	Mycobacterium phage Bruin	Viruses	acellular root	1
1279082	Pseudomonas phage PPpW-3	Viruses	acellular root	1
2592196	Salmonella phage SE14	Viruses	acellular root	4
2419963	Arthrobacter phage Nandita	Viruses	acellular root	1
2874888	Klebsiella phage VLCpiS13d	Viruses	acellular root	1
2812854	Salmonella phage vB_SalP_TR2	Viruses	acellular root	3
2801534	Vibrio phage Gary	Viruses	acellular root	12
2599887	Mycobacterium phage Zavala	Viruses	acellular root	1
2070200	Escherichia phage EP75	Viruses	acellular root	3
2250335	Streptomyces phage Annadreamy	Viruses	acellular root	16
2099850	Klebsiella phage KP8	Viruses	acellular root	2
754050	Aeromonas phage pIS4-A	Viruses	acellular root	2
2015886	Mycobacterium phage LastHope	Viruses	acellular root	1
2939129	Xanthomonas phage Langgrundblatt2	Viruses	acellular root	2
2601638	Enterococcus phage PEf771	Viruses	acellular root	11
2959432	Salmonella phage JN-S202001	Viruses	acellular root	9
2852026	Escherichia phage MaxBurger	Viruses	acellular root	4
2939132	Xanthomonas phage Pfeifenkraut	Viruses	acellular root	2
2269366	Acinetobacter phage vB_ApiM_fHyAci03	Viruses	acellular root	2
2713309	Salmonella phage oselot	Viruses	acellular root	7
1450142	Staphylococcus phage phiSA12	Viruses	acellular root	3
2301548	Mycobacterium phage Cane17	Viruses	acellular root	14
2859655	Stenotrophomonas phage Philippe	Viruses	acellular root	3
2772448	Proteus phage 3H10_20	Viruses	acellular root	2
2982918	Enterococcus phage H1	Viruses	acellular root	7
1965367	Escherichia phage HP3	Viruses	acellular root	8
2920889	Campylobacter phage vB_CcoM-IBB_35	Viruses	acellular root	2
1211280	Stenotrophomonas phage IME13	Viruses	acellular root	8
1197935	Enterobacteria phage UAB_Phi87	Viruses	acellular root	7
1527513	Mycobacterium phage Minerva	Viruses	acellular root	1
1524910	Staphylococcus phage MCE-2014	Viruses	acellular root	3
1458843	Pseudomonas phage phiPsa374	Viruses	acellular root	1
2905964	Pseudomonas phage PaP3	Viruses	acellular root	3
2695836	Escherichia phage T5	Viruses	acellular root	5
384848	Corynebacterium phage P1201	Viruses	acellular root	3
2301556	Mycobacterium phage Rando14	Viruses	acellular root	1
1493511	Synechococcus phage ACG-2014f	Viruses	acellular root	2
1655314	Escherichia phage APECc02	Viruses	acellular root	4
1088864	Mycobacterium phage Bongo	Viruses	acellular root	5
2023994	Streptomyces phage Peebs	Viruses	acellular root	11
1755680	Bacillus phage BM15	Viruses	acellular root	9
2684227	Salinibacter phage SRUTV-1	Viruses	acellular root	1
2508061	Salmonella phage 1-23	Viruses	acellular root	6
1647454	Salmonella phage SE24	Viruses	acellular root	4
2601678	Serratia phage Muldoon	Viruses	acellular root	3
2724310	Escherichia phage vB_EcoM_IME537	Viruses	acellular root	6
2697536	Escherichia phage teqdroes	Viruses	acellular root	7
2590874	Vibrio phage Pontus	Viruses	acellular root	13
2772518	Ruminococcus phage phiRg507T2_3	Viruses	acellular root	1
2765371	Enterococcus phage iF6	Viruses	acellular root	9
3028488	Pseudomonas phage 20Sep416	Viruses	acellular root	6
207656	Bacillus phage phiNIT1	Viruses	acellular root	3
2914015	Mycobacterium phage Porky	Viruses	acellular root	1
396359	Clostridium phage phiSM101	Viruses	acellular root	1
205877	Mycobacterium phage Bxz1	Viruses	acellular root	11
709484	Enterobacter phage CC31	Viruses	acellular root	4
1147145	Escherichia phage HK446	Viruses	acellular root	1
754038	Synechococcus phage S-CAM8	Viruses	acellular root	4
1540090	Bacillus phage Mater	Viruses	acellular root	3
2994044	Campylobacter phage CP220	Viruses	acellular root	1
2070184	Faecalibacterium phage FP_Lugh	Viruses	acellular root	1
2053813	Streptomyces phage Immanuel3	Viruses	acellular root	3
2530042	Shigella phage MK-13	Viruses	acellular root	2
2015825	Mycobacterium phage Unicorn	Viruses	acellular root	2
2599857	Mycobacterium phage Anthony	Viruses	acellular root	2
2894297	Pseudomonas phage phipa10	Viruses	acellular root	6
2510494	Pseudoalteromonas phage C7	Viruses	acellular root	1
2065203	Proteus phage phiP4-3	Viruses	acellular root	3
1881104	Escherichia phage ESCO13	Viruses	acellular root	6
879630	Aeromonas phage phiAS5	Viruses	acellular root	16
1100814	Gordonia phage GTE7	Viruses	acellular root	1
1234701	Pseudomonas phage vB_PaeP_p2-10_Or1	Viruses	acellular root	3
1088866	Mycobacterium phage Nappy	Viruses	acellular root	12
2006941	Serratia phage CHI14	Viruses	acellular root	10
1926594	Enterococcus phage EFP01	Viruses	acellular root	3
2041204	Salmonella phage LVR16A	Viruses	acellular root	8
2591032	Aeromonas phage LAh_8	Viruses	acellular root	7
2678601	Erwinia phage Hena1	Viruses	acellular root	17
2419682	Klebsiella phage Pylas	Viruses	acellular root	3
1813782	Salmonella phage 118970_sal2	Viruses	acellular root	6
1852641	Erwinia phage vB_EamP_Frozen	Viruses	acellular root	7
1805459	Mycobacterium phage Mulciber	Viruses	acellular root	1
2048008	Proteus phage PM135	Viruses	acellular root	14
2231354	Salmonella phage S131	Viruses	acellular root	9
2488789	Streptomyces phage Gilson	Viruses	acellular root	17
1880590	Tenacibaculum phage pT24	Viruses	acellular root	1
254397	Enterobacteria phage 2851	Viruses	acellular root	2
2599888	Streptomyces phage Alvy	Viruses	acellular root	1
2736263	Vibrio phage Cody	Viruses	acellular root	13
2725651	Microbacterium phage Lynlen	Viruses	acellular root	1
2894790	Bacillus phage vB_BanS_Sophrita	Viruses	acellular root	2
2910950	Salmonella phage vB_STy-RN29	Viruses	acellular root	8
2686471	Mycobacterium phage Mangeria	Viruses	acellular root	11
1912978	Mycobacterium phage Urkel	Viruses	acellular root	1
2859633	Arthrobacter phage Popper	Viruses	acellular root	1
1654928	Klebsiella phage PKO111	Viruses	acellular root	9
1883374	Erwinia phage vB_EamM_Kwan	Viruses	acellular root	5
1690456	Bacillus phage TsarBomba	Viruses	acellular root	7
1458848	Escherichia phage Bp4	Viruses	acellular root	1
1074307	Mycobacterium phage LinStu	Viruses	acellular root	9
1434319	Staphylococcus phage vB_SepS_SEP9	Viruses	acellular root	1
1262513	Serratia phage phiMAM1	Viruses	acellular root	1
1327774	Mycobacterium phage Phrux	Viruses	acellular root	1
1204530	Salmonella phage STML-13-1	Viruses	acellular root	5
2024309	Shigella phage Sf24	Viruses	acellular root	7
2024208	Aeromonas phage AS-zj	Viruses	acellular root	6
2500797	Streptomyces phage WheeHeim	Viruses	acellular root	1
2006942	Serratia phage X20	Viruses	acellular root	7
2723773	Agrobacterium phage OLIVR5	Viruses	acellular root	2
926067	Aeromonas phage PX29	Viruses	acellular root	12
2886042	Shigella virus Moo19	Viruses	acellular root	3
1651202	Enterobacteria phage Aplg8	Viruses	acellular root	8
1965467	Lactococcus phage AM1	Viruses	acellular root	1
2604899	Pseudomonas phage Zuri	Viruses	acellular root	3
2301662	Acinetobacter phage KARL-1	Viruses	acellular root	2
2184265	Escherichia phage SP15	Viruses	acellular root	6
1034115	Mycobacterium phage Rey	Viruses	acellular root	3
1647411	Salmonella phage NR01	Viruses	acellular root	2
1572747	Mannheimia phage vB_MhS_1152AP2	Viruses	acellular root	2
948870	Escherichia phage phi92	Viruses	acellular root	7
1211641	Caulobacter virus Karma	Viruses	acellular root	10
3047527	Streptomyces phage phiBT1	Viruses	acellular root	1
2884427	Bacillus phage SPO1	Viruses	acellular root	3
1327764	Mycobacterium phage Dumbo	Viruses	acellular root	1
1129192	Bacillus phage BCP8-2	Viruses	acellular root	7
1357714	Caulobacter phage Cr30	Viruses	acellular root	2
1720497	Escherichia phage slur04	Viruses	acellular root	8
2681614	Salinibacter phage M31CR41-2	Viruses	acellular root	1
1195077	Staphylococcus phage A3R	Viruses	acellular root	3
2315466	Acinetobacter phage vB_AbaM_B09_Aci01-1	Viruses	acellular root	5
926474	Roseovarius Plymouth podovirus 1	Viruses	acellular root	3
2025818	Salmonella phage SP1	Viruses	acellular root	3
2283261	Mycobacterium phage Thyatira	Viruses	acellular root	1
2510585	Mycobacterium phage Nibb	Viruses	acellular root	1
2713318	Salmonella phage rutana	Viruses	acellular root	5
484895	Bruynoghevirus LUZ24	Viruses	acellular root	2
2908166	Staphylococcus phage G1	Viruses	acellular root	3
2829846	Escherichia phage vB_EcoM_SYGMH1	Viruses	acellular root	4
2713304	Salmonella phage maane	Viruses	acellular root	3
1698360	Klebsiella phage JD18	Viruses	acellular root	10
1815987	Erwinia phage vB_EamM_RAY	Viruses	acellular root	1
2713279	Salmonella phage bastian	Viruses	acellular root	9
2725626	Mycobacterium phage Chris	Viruses	acellular root	1
2656562	Mycobacterium phage Blinn1	Viruses	acellular root	2
2591063	Shigella phage JK45	Viruses	acellular root	1
1913049	Shigella phage SH7	Viruses	acellular root	8
2908630	Aeromonas phage BUCT695	Viruses	acellular root	5
2937408	Pseudomonas phage vB_Pae_Kat	Viruses	acellular root	8
2922323	Enterococcus phage vB_OCPT_CCS1	Viruses	acellular root	10
2836048	Microbacterium phage Footloose	Viruses	acellular root	1
2601630	Shigella phage SGF2	Viruses	acellular root	1
2509576	Rhizobium phage RHph_Y2_6	Viruses	acellular root	1
2041347	Escherichia phage vB_EcoM_PHB05	Viruses	acellular root	6
1328029	Cellulophaga phage phi4:1	Viruses	acellular root	7
2599764	Sinorhizobium phage ort11	Viruses	acellular root	5
2713285	Salmonella phage bombadil	Viruses	acellular root	7
